Seq1,Seq2,Distance
HXB2,B|-|EU606950|2002,0.0205427
HXB2,B|-|EU606951|2002,0.0240438
HXB2,B|-|EU606952|2002,0.0222803
HXB2,B|-|EU606970|2002,0.0222772
HXB2,B|-|EU606980|2002,0.0239403
HXB2,B|-|EU606981|2002,0.0221068
HXB2,B|-|EU607008|2002,0.0213372
HXB2,B|-|EU607038|2002,0.0240948
HXB2,B|-|EU607080|2002,0.0186145
HXB2,B|-|EU607089|2002,0.0198041
HXB2,B|-|EU607090|2002,0.0248661
HXB2,B|-|EU607100|2002,0.0238654
HXB2,B|-|EU607105|2002,0.019662
HXB2,B|-|EU607122|2002,0.0247461
HXB2,B|-|EU607181|2002,0.0202686
HXB2,B|-|EU607209|2002,0.0239773
HXB2,B|-|EU607213|2002,0.0246959
HXB2,B|-|EU607238|2002,0.0247841
HXB2,B|-|EU607244|2002,0.0194887
HXB2,B|-|EU607265|2002,0.0179601
HXB2,B|-|EU607278|2002,0.0247723
HXB2,B|-|EU607302|2002,0.0206288
HXB2,B|-|EU607324|2002,0.0207058
HXB2,B|-|EU607325|2002,0.0224523
HXB2,B|-|EU607340|2002,0.0203091
HXB2,B|-|EU607348|2002,0.0203577
HXB2,B|-|EU607350|2002,0.0241867
HXB2,B|-|EU607363|2002,0.019568
HXB2,B|-|EU607370|2002,0.0197765
HXB2,B|-|EU607393|2002,0.0249476
HXB2,B|-|EU607395|2002,0.0213853
HXB2,B|-|EU607398|2002,0.0237574
HXB2,B|-|EU607411|2002,0.0230552
HXB2,B|-|EU607413|2002,0.0247241
HXB2,B|-|EU607416|2002,0.0153622
HXB2,B|-|EU607418|2002,0.0229941
HXB2,B|-|EU607419|2002,0.0239915
HXB2,B|-|EU607425|2002,0.0238377
HXB2,B|-|EU607427|2002,0.0238803
HXB2,B|-|EU607430|2002,0.0222067
HXB2,B|-|EU607454|2002,0.0214237
HXB2,B|-|EU607473|2002,0.02229
HXB2,B|-|EU607475|2002,0.0239206
HXB2,B|-|EU607486|2002,0.0195683
HXB2,B|-|EU607510|2002,0.022161
HXB2,B|-|EU607524|2002,0.0212587
HXB2,B|-|EU607535|2002,0.0238486
HXB2,B|-|EU607548|2002,0.0247423
HXB2,B|-|EU607550|2002,0.0247418
HXB2,B|-|EU607555|2002,0.0248749
HXB2,B|-|EU607558|2002,0.0249144
HXB2,B|-|EU607580|2002,0.0237146
HXB2,B|-|EU607590|2002,0.0203523
HXB2,B|-|EU607591|2002,0.0230873
HXB2,B|-|EU607596|2002,0.0248279
HXB2,B|-|EU607607|2002,0.0231108
HXB2,B|-|EU607621|2002,0.0198466
HXB2,B|-|EU607631|2002,0.0195564
HXB2,B|-|EU607633|2002,0.0238647
HXB2,B|-|EU607645|2002,0.0161948
HXB2,B|-|EU607651|2002,0.0247485
HXB2,B|-|EU607653|2002,0.0248569
HXB2,B|-|EU607659|2002,0.0230585
HXB2,B|-|EU607665|2002,0.0238226
HXB2,B|-|EU607667|2002,0.0229639
HXB2,B|-|EU607673|2002,0.0214887
HXB2,B|-|EU607674|2002,0.0195687
HXB2,B|-|EU607700|2002,0.0239044
HXB2,B|-|EU607704|2002,0.024591
HXB2,B|-|EU607715|2002,0.0177802
HXB2,B|-|EU607724|2002,0.0221379
HXB2,B|-|EU607727|2002,0.0205964
HXB2,B|-|EU607755|2002,0.0221369
HXB2,B|-|EU607765|2002,0.022275
HXB2,B|-|EU607776|2002,0.0247159
HXB2,B|-|EU607779|2002,0.0231406
HXB2,B|-|EU607786|2002,0.0248559
HXB2,B|-|EU607791|2002,0.0239245
HXB2,B|-|EU607797|2002,0.0213085
HXB2,B|-|EU607802|2002,0.0213254
HXB2,B|-|EU607814|2002,0.0212575
HXB2,B|-|EU607836|2002,0.0222753
HXB2,B|-|EU607842|2002,0.0211934
HXB2,B|-|EU607861|2002,0.0204633
HXB2,B|-|EU607867|2002,0.0249765
HXB2,B|-|EU607881|2002,0.02368
HXB2,B|-|EU607890|2002,0.0247763
HXB2,B|-|EU607902|2002,0.0187513
HXB2,B|-|EU607904|2002,0.0221427
HXB2,B|-|EU607968|2002,0.024616
HXB2,B|-|EU607988|2002,0.0247282
HXB2,B|-|EU608000|2002,0.0213282
HXB2,B|-|EU608001|2002,0.0143842
HXB2,B|-|EU608002|2002,0.0232339
HXB2,B|-|EU608013|2002,0.022097
HXB2,B|-|EU608040|2002,0.0204674
HXB2,B|-|EU608048|2002,0.0229972
HXB2,B|-|EU608052|2002,0.0238636
HXB2,B|-|EU608061|2002,0.0229742
HXB2,B|-|EU608080|2002,0.023837
HXB2,B|-|EU608089|2002,0.024761
HXB2,B|-|EU608105|2002,0.0212599
HXB2,B|-|EU608111|2002,0.0247695
HXB2,B|-|EU608115|2002,0.0239525
HXB2,B|-|EU608128|2002,0.0222154
HXB2,B|-|EU608142|2002,0.0249785
HXB2,B|-|EU608164|2002,0.0230752
HXB2,B|-|EU608168|2002,0.0231033
HXB2,B|-|EU608179|2002,0.0246852
HXB2,B|-|EU608196|2002,0.0212747
HXB2,B|-|EU608209|2002,0.0249496
HXB2,B|-|EU608218|2002,0.0170311
HXB2,B|-|EU608228|2002,0.0238583
HXB2,B|-|EU608249|2002,0.0247941
HXB2,B|-|EU608257|2002,0.0246251
HXB2,B|-|EU608287|2002,0.0237796
HXB2,B|-|EU608288|2002,0.0247026
HXB2,B|-|EU608292|2002,0.0212807
HXB2,B|-|EU608295|2002,0.0248376
HXB2,B|-|EU608320|2002,0.0212534
HXB2,B|-|EU608323|2002,0.0196499
HXB2,B|-|EU608324|2002,0.0186968
HXB2,B|-|EU608327|2002,0.0214902
HXB2,B|-|EU608330|2002,0.0249424
HXB2,B|-|EU608341|2002,0.0204351
HXB2,B|-|EU608349|2002,0.0248333
HXB2,B|-|EU608377|2002,0.0241607
HXB2,B|-|EU608391|2002,0.0177893
HXB2,B|-|EU608404|2002,0.0229833
HXB2,B|-|EU608406|2002,0.0248408
HXB2,B|-|EU608449|2002,0.0239696
HXB2,B|-|EU608452|2002,0.0195966
HXB2,B|-|EU608454|2002,0.0246905
HXB2,B|-|EU608458|2002,0.0239431
HXB2,B|-|EU608477|2002,0.0248662
HXB2,B|-|EU608493|2002,0.0194731
HXB2,B|-|EU608496|2002,0.0196258
HXB2,B|-|EU608503|2002,0.0248791
HXB2,B|-|EU608520|2002,0.0230815
HXB2,B|-|EU608521|2002,0.0249347
HXB2,B|-|EU608531|2002,0.0238892
HXB2,B|-|EU608565|2002,0.0245948
HXB2,B|-|EU608576|2002,0.0231632
HXB2,B|-|EU608579|2002,0.0178648
HXB2,B|-|EU608582|2002,0.0221673
HXB2,B|-|EU608585|2002,0.0221109
HXB2,B|-|EU608594|2002,0.0220999
HXB2,B|-|EU608596|2002,0.0221842
HXB2,B|-|EU608603|2002,0.0152929
HXB2,B|-|EU608642|2002,0.0240003
HXB2,B|-|EU608659|2002,0.0204438
HXB2,B|-|EU608692|2002,0.0178831
HXB2,B|-|EU608714|2002,0.0249547
HXB2,B|-|EU608720|2002,0.022959
HXB2,B|-|EU608747|2002,0.0127544
HXB2,B|-|EU608752|2002,0.0248661
HXB2,B|-|EU608756|2002,0.0238412
HXB2,B|-|EU608763|2002,0.0247327
HXB2,B|-|EU608766|2002,0.0222895
HXB2,B|-|EU608776|2002,0.0220983
HXB2,B|-|EU608794|2002,0.0238839
HXB2,B|-|EU608803|2002,0.0220296
HXB2,B|-|EU608805|2002,0.0194999
HXB2,B|-|EU608807|2002,0.0231853
HXB2,B|-|EU608825|2002,0.0195349
HXB2,B|-|EU608847|2002,0.0230638
HXB2,B|-|EU608851|2002,0.0230351
HXB2,B|-|EU608852|2002,0.0187721
HXB2,B|-|EU608853|2002,0.0220547
HXB2,B|-|EU608871|2002,0.0204847
HXB2,B|-|EU608886|2002,0.0246957
HXB2,B|-|EU608890|2002,0.0239539
HXB2,B|-|EU608902|2002,0.0197468
HXB2,B|-|EU608903|2002,0.023833
HXB2,B|-|EU608913|2002,0.022167
HXB2,B|-|EU608917|2002,0.0196734
HXB2,B|-|EU608924|2002,0.0195348
HXB2,B|-|EU608931|2002,0.0214551
HXB2,B|-|EU608952|2002,0.0231771
HXB2,B|-|EU608957|2002,0.0248891
HXB2,B|-|EU608966|2002,0.023041
HXB2,B|-|EU608978|2002,0.0196015
HXB2,B|-|EU608984|2002,0.0230663
HXB2,B|-|EU609003|2002,0.0230133
HXB2,B|-|EU609004|2002,0.0205065
HXB2,B|-|EU609018|2002,0.0170305
HXB2,B|-|EU609037|2002,0.0247483
HXB2,B|-|EU609039|2002,0.0246854
HXB2,B|-|EU609040|2002,0.0231132
HXB2,B|-|EU609047|2002,0.0249116
HXB2,B|-|EU609050|2002,0.0221103
HXB2,B|-|EU609056|2002,0.0214009
HXB2,B|-|EU609063|2002,0.0232516
HXB2,B|-|EU609066|2002,0.0196448
HXB2,B|-|EU609068|2002,0.0187389
HXB2,B|-|EU609069|2002,0.0248015
HXB2,B|-|EU609076|2002,0.0239555
HXB2,B|-|EU609089|2002,0.0170172
HXB2,B|-|EU609164|2002,0.0229163
HXB2,B|-|EU609188|2002,0.024142
HXB2,B|-|EU609192|2002,0.020504
HXB2,B|-|EU609209|2002,0.0237277
HXB2,B|-|EU609212|2002,0.0230018
HXB2,B|-|EU609226|2002,0.0160276
HXB2,B|-|EU609234|2002,0.0239158
HXB2,B|-|EU609235|2002,0.0205066
HXB2,B|-|EU609259|2002,0.0237457
HXB2,B|-|EU609268|2002,0.0222428
HXB2,B|-|EU609294|2002,0.0213145
HXB2,B|-|EU609295|2002,0.0222227
HXB2,B|-|EU609306|2002,0.023944
HXB2,B|-|EU609308|2002,0.0245557
HXB2,B|-|EU609321|2002,0.0248865
HXB2,B|-|EU609329|2002,0.0247004
HXB2,B|-|EU609331|2002,0.0246874
HXB2,B|-|EU609384|2002,0.0223664
HXB2,B|-|EU609399|2002,0.023693
HXB2,B|-|EU609407|2002,0.0160725
HXB2,B|-|EU609409|2002,0.0232413
HXB2,B|-|EU609414|2002,0.0187402
HXB2,B|-|EU609415|2002,0.019729
HXB2,B|-|EU609417|2002,0.0239506
HXB2,B|-|EU609439|2002,0.0221484
HXB2,B|-|EU609449|2002,0.0169918
HXB2,B|-|EU609457|2002,0.0238713
HXB2,B|-|EU609459|2002,0.0179359
HXB2,B|-|EU609478|2002,0.0247878
HXB2,B|-|EU609513|2002,0.0223709
HXB2,B|-|EU609539|2002,0.0205756
HXB2,B|-|EU609566|2002,0.0178673
HXB2,B|-|EU609567|2002,0.0170765
HXB2,B|-|EU609569|2002,0.0246957
HXB2,B|-|EU609571|2002,0.0223546
HXB2,B|-|EU609597|2002,0.0238458
HXB2,B|-|EU609622|2002,0.0238026
HXB2,B|-|EU609623|2002,0.0204144
HXB2,B|-|EU609625|2002,0.0231059
HXB2,B|-|EU609639|2002,0.0230789
HXB2,B|-|EU609641|2002,0.0212732
HXB2,B|-|EU609648|2002,0.0194438
HXB2,B|-|EU609666|2002,0.0237717
HXB2,B|-|EU609671|2002,0.0160863
HXB2,B|-|EU609681|2002,0.0195816
HXB2,B|-|EU609684|2002,0.0247975
HXB2,B|-|EU609695|2002,0.0229729
HXB2,B|-|EU609705|2002,0.0229792
HXB2,B|-|EU609712|2002,0.0222409
HXB2,B|-|EU609715|2002,0.0237208
HXB2,B|-|EU609732|2002,0.0248338
HXB2,B|-|EU609743|2002,0.0221731
HXB2,B|-|EU609749|2002,0.0212723
HXB2,B|-|EU609779|2002,0.02065
HXB2,B|-|EU609803|2002,0.0237943
HXB2,B|-|EU609815|2002,0.0246505
HXB2,B|-|EU609817|2002,0.0229963
HXB2,B|-|EU609819|2002,0.0221816
HXB2,B|-|EU609821|2002,0.0203397
HXB2,B|-|EU609836|2002,0.0203918
HXB2,B|-|EU609864|2002,0.0245862
HXB2,B|-|EU609867|2002,0.0247859
HXB2,B|-|EU609875|2002,0.022164
HXB2,B|-|EU609877|2002,0.0246171
HXB2,B|-|EU609902|2002,0.0248826
HXB2,B|-|EU609904|2002,0.0204591
HXB2,B|-|EU609915|2002,0.0169875
HXB2,B|-|EU609920|2002,0.0239042
HXB2,B|-|EU609938|2002,0.0196141
HXB2,B|-|EU609940|2002,0.024902
HXB2,B|-|EU609941|2002,0.0240699
HXB2,B|-|EU609948|2002,0.0222355
HXB2,B|-|EU609950|2002,0.023243
HXB2,B|-|EU609952|2002,0.0203784
HXB2,B|-|EU609958|2002,0.0248103
HXB2,B|-|EU609966|2002,0.0229304
HXB2,B|-|EU609983|2002,0.0194782
HXB2,B|-|EU609987|2002,0.0221172
HXB2,B|-|EU610006|2002,0.0223176
HXB2,B|-|EU610025|2002,0.0220711
HXB2,B|-|EU610027|2002,0.0246977
HXB2,B|-|EU610029|2002,0.0238335
HXB2,B|-|EU610041|2002,0.0213637
HXB2,B|-|EU610045|2002,0.0247417
HXB2,B|-|EU610054|2002,0.0247634
HXB2,B|-|EU610055|2002,0.0152671
HXB2,B|-|EU610071|2002,0.0212361
HXB2,B|-|EU610073|2002,0.0238188
HXB2,B|-|EU610083|2002,0.016201
HXB2,B|-|EU610108|2002,0.0247656
HXB2,B|-|EU610118|2003,0.0144479
HXB2,B|-|EU610124|2003,0.0238125
HXB2,B|-|EU610129|2003,0.0245108
HXB2,B|-|EU610134|2003,0.0229489
HXB2,B|-|EU610137|2003,0.0246032
HXB2,B|-|EU610138|2003,0.0247466
HXB2,B|-|EU610166|2003,0.0229694
HXB2,B|-|EU610167|2003,0.0228491
HXB2,B|-|EU610175|2003,0.023224
HXB2,B|-|EU610185|2003,0.0238717
HXB2,B|-|EU610201|2003,0.0240115
HXB2,B|-|EU610215|2003,0.0196275
HXB2,B|-|EU610217|2003,0.0229009
HXB2,B|-|EU610218|2003,0.0189538
HXB2,B|-|EU610220|2003,0.0221085
HXB2,B|-|EU610221|2003,0.0221586
HXB2,B|-|EU610240|2003,0.022355
HXB2,B|-|EU610245|2003,0.0248371
HXB2,B|-|EU610247|2003,0.0247746
HXB2,B|-|EU610261|2003,0.0247686
HXB2,B|-|EU610264|2003,0.0223303
HXB2,B|-|EU610277|2003,0.0239182
HXB2,B|-|EU610278|2003,0.0213465
HXB2,B|-|EU610283|2003,0.0248363
HXB2,B|-|EU610290|2003,0.0248947
HXB2,B|-|EU610305|2003,0.0206242
HXB2,B|-|EU610313|2003,0.0222743
HXB2,B|-|EU610326|2003,0.0196911
HXB2,B|-|EU610358|2003,0.0204925
HXB2,B|-|EU610371|2003,0.0230606
HXB2,B|-|EU610386|2003,0.0212463
HXB2,B|-|EU610394|2003,0.0186777
HXB2,B|-|EU610408|2003,0.0248467
HXB2,B|-|EU610412|2003,0.0247173
HXB2,B|-|EU610425|2003,0.0232379
HXB2,B|-|EU610433|2003,0.02118
HXB2,B|-|EU610442|2003,0.023835
HXB2,B|-|EU610444|2003,0.0195969
HXB2,B|-|EU610486|2003,0.0219989
HXB2,B|-|EU610494|2003,0.0136195
HXB2,B|-|EU610503|2003,0.0239978
HXB2,B|-|EU610511|2003,0.0246454
HXB2,B|-|EU610525|2003,0.0186742
HXB2,B|-|EU610538|2003,0.0245433
HXB2,B|-|EU610549|2003,0.0212282
HXB2,B|-|EU610574|2003,0.0186521
HXB2,B|-|EU610580|2003,0.0223131
HXB2,B|-|EU610595|2003,0.0162458
HXB2,B|-|EU610598|2003,0.0239175
HXB2,B|-|EU610614|2003,0.0170302
HXB2,B|-|EU610635|2003,0.0229376
HXB2,B|-|EU610645|2003,0.0188988
HXB2,B|-|EU610652|2003,0.0249246
HXB2,B|-|EU610654|2003,0.0196759
HXB2,B|-|EU610668|2003,0.0205181
HXB2,B|-|EU610673|2003,0.0204424
HXB2,B|-|EU610679|2003,0.0241257
HXB2,B|-|EU610680|2003,0.0230682
HXB2,B|-|EU610684|2003,0.0241117
HXB2,B|-|EU610690|2003,0.0240009
HXB2,B|-|EU610711|2003,0.0194659
HXB2,B|-|EU610712|2003,0.024723
HXB2,B|-|EU610717|2003,0.0238795
HXB2,B|-|EU610718|2003,0.0248684
HXB2,B|-|EU610751|2003,0.0230785
HXB2,B|-|EU610758|2003,0.0240254
HXB2,B|-|EU610759|2003,0.0222291
HXB2,B|-|EU610764|2003,0.0239957
HXB2,B|-|EU610768|2003,0.0178343
HXB2,B|-|EU610792|2003,0.0170018
HXB2,B|-|EU610803|2003,0.017193
HXB2,B|-|EU610806|2003,0.0206551
HXB2,B|-|EU610812|2003,0.0169754
HXB2,B|-|EU610814|2003,0.0229832
HXB2,B|-|EU610815|2003,0.0213969
HXB2,B|-|EU610821|2003,0.0229797
HXB2,B|-|EU610830|2003,0.0195509
HXB2,B|-|EU610836|2003,0.0249081
HXB2,B|-|EU610837|2003,0.0239441
HXB2,B|-|EU610857|2003,0.0245579
HXB2,B|-|EU610860|2003,0.0231163
HXB2,B|-|EU610872|2003,0.0177276
HXB2,B|-|EU610903|2003,0.0248467
HXB2,B|-|EU610909|2003,0.0231308
HXB2,B|-|EU610925|2003,0.0247464
HXB2,B|-|EU610927|2003,0.0222745
HXB2,B|-|EU610933|2003,0.0213957
HXB2,B|-|EU610937|2003,0.0246224
HXB2,B|-|EU610946|2003,0.0239166
HXB2,B|-|EU610951|2003,0.0214062
HXB2,B|-|EU610959|2003,0.0215248
HXB2,B|-|EU610978|2003,0.0248044
HXB2,B|-|EU610987|2003,0.0231301
HXB2,B|-|EU611011|2003,0.0213651
HXB2,B|-|EU611021|2003,0.0222741
HXB2,B|-|EU611022|2003,0.0212672
HXB2,B|-|EU611026|2003,0.0223081
HXB2,B|-|EU611036|2003,0.0247636
HXB2,B|-|EU611043|2003,0.0239513
HXB2,B|-|EU611049|2003,0.0213195
HXB2,B|-|EU611059|2003,0.020411
HXB2,B|-|EU611123|2003,0.0249238
HXB2,B|-|EU611126|2003,0.0249107
HXB2,B|-|EU611128|2003,0.0197135
HXB2,B|-|EU611168|2003,0.0222008
HXB2,B|-|EU611179|2003,0.0242036
HXB2,B|-|EU611193|2003,0.0179319
HXB2,B|-|EU611196|2003,0.0231817
HXB2,B|-|EU611214|2003,0.0240138
HXB2,B|-|EU611215|2003,0.0238038
HXB2,B|-|EU611216|2003,0.0229731
HXB2,B|-|EU611223|2003,0.0247257
HXB2,B|-|EU611233|2003,0.0248732
HXB2,B|-|EU611235|2003,0.0214629
HXB2,B|-|EU611239|2003,0.0212643
HXB2,B|-|EU611243|2003,0.020495
HXB2,B|-|EU611246|2003,0.0212612
HXB2,B|-|EU611263|2003,0.0195844
HXB2,B|-|EU611284|2003,0.0238756
HXB2,B|-|EU611292|2003,0.0145158
HXB2,B|-|EU611305|2003,0.0222054
HXB2,B|-|EU611306|2003,0.0228577
HXB2,B|-|EU611323|2003,0.0238186
HXB2,B|-|EU611341|2003,0.0233261
HXB2,B|-|EU611346|2003,0.0231319
HXB2,B|-|EU611384|2003,0.017922
HXB2,B|-|EU611395|2003,0.0205739
HXB2,B|-|EU611400|2003,0.0249885
HXB2,B|-|EU611415|2003,0.0202514
HXB2,B|-|EU611430|2003,0.0240077
HXB2,B|-|EU611431|2003,0.0239042
HXB2,B|-|EU611436|2003,0.0196394
HXB2,B|-|EU611461|2003,0.0179494
HXB2,B|-|EU611507|2003,0.0223296
HXB2,B|-|EU611516|2003,0.0168701
HXB2,B|-|EU611525|2003,0.0249314
HXB2,B|-|EU611534|2003,0.0248026
HXB2,B|-|EU611561|2003,0.0249905
HXB2,B|-|EU611562|2003,0.0239152
HXB2,B|-|EU611563|2003,0.0205821
HXB2,B|-|EU611569|2003,0.0205927
HXB2,B|-|EU611604|2003,0.0249523
HXB2,B|-|EU611605|2003,0.0206817
HXB2,B|-|EU611609|2003,0.0212043
HXB2,B|-|EU611611|2003,0.0230471
HXB2,B|-|EU611647|2003,0.0228409
HXB2,B|-|EU611648|2003,0.0195404
HXB2,B|-|EU611654|2003,0.0240766
HXB2,B|-|EU611674|2003,0.0222537
HXB2,B|-|EU611684|2003,0.0245336
HXB2,B|-|EU611706|2003,0.022908
HXB2,B|-|EU611718|2003,0.0240057
HXB2,B|-|EU611725|2003,0.023719
HXB2,B|-|EU611741|2003,0.0214182
HXB2,B|-|EU611768|2003,0.0220916
HXB2,B|-|EU611771|2003,0.0195611
HXB2,B|-|EU611812|2003,0.0247679
HXB2,B|-|EU611821|2003,0.0161331
HXB2,B|-|EU611840|2003,0.0196244
HXB2,B|-|EU611851|2003,0.0204954
HXB2,B|-|EU611853|2003,0.0212479
HXB2,B|-|EU611878|2003,0.0238865
HXB2,B|-|EU611896|2003,0.0207193
HXB2,B|-|EU611900|2003,0.0247952
HXB2,B|-|EU611902|2003,0.0238856
HXB2,B|-|EU611914|2003,0.0249404
HXB2,B|-|EU611929|2003,0.0249601
HXB2,B|-|EU611930|2003,0.0221879
HXB2,B|-|EU611947|2003,0.0212906
HXB2,B|-|EU611954|2003,0.0244874
HXB2,B|-|EU611969|2003,0.0229823
HXB2,B|-|EU611972|2003,0.0212124
HXB2,B|-|EU611980|2003,0.0220734
HXB2,B|-|EU611985|2003,0.0195406
HXB2,B|-|EU611993|2003,0.0228874
HXB2,B|-|EU612017|2003,0.0247087
HXB2,B|-|EU612018|2003,0.0239497
HXB2,B|-|EU612019|2003,0.0213418
HXB2,B|-|EU612032|2003,0.024636
HXB2,B|-|EU612034|2003,0.0246523
HXB2,B|-|EU612044|2003,0.024653
HXB2,B|-|EU612061|2003,0.0169848
HXB2,B|-|EU612064|2003,0.0212922
HXB2,B|-|EU612078|2003,0.0212633
HXB2,B|-|EU612085|2003,0.0178093
HXB2,B|-|EU612099|2003,0.0237738
HXB2,B|-|EU612105|2003,0.0247808
HXB2,B|-|EU612127|2003,0.021402
HXB2,B|-|EU612151|2003,0.0170915
HXB2,B|-|EU612156|2003,0.0213741
HXB2,B|-|EU612158|2003,0.0240229
HXB2,B|-|EU612160|2003,0.0238932
HXB2,B|-|EU612194|2003,0.0212119
HXB2,B|-|EU612199|2003,0.024721
HXB2,B|-|EU612201|2003,0.0229659
HXB2,B|-|EU612214|2003,0.0239179
HXB2,B|-|EU612232|2003,0.0238726
HXB2,B|-|EU612244|2003,0.0247651
HXB2,B|-|EU612247|2003,0.0238461
HXB2,B|-|EU612257|2003,0.0195992
HXB2,B|-|EU612296|2003,0.0213495
HXB2,B|-|EU612297|2003,0.0221624
HXB2,B|-|EU612299|2003,0.0222722
HXB2,B|-|EU612318|2003,0.0238957
HXB2,B|-|EU612330|2003,0.0195964
HXB2,B|-|EU612338|2003,0.0186116
HXB2,B|-|EU612347|2003,0.0196949
HXB2,B|-|EU612368|2003,0.0238987
HXB2,B|-|EU612378|2003,0.0240273
HXB2,B|-|EU612380|2003,0.0223301
HXB2,B|-|EU612382|2003,0.0248765
HXB2,B|-|EU612396|2003,0.0222052
HXB2,B|-|EU612399|2003,0.0247065
HXB2,B|-|EU612409|2003,0.0203975
HXB2,B|-|EU612415|2003,0.0221222
HXB2,B|-|EU612420|2003,0.0204366
HXB2,B|-|EU612421|2003,0.020341
HXB2,B|-|EU612426|2003,0.0246055
HXB2,B|-|EU612430|2003,0.0212056
HXB2,B|-|EU612442|2003,0.0224706
HXB2,B|-|EU612443|2003,0.0220542
HXB2,B|-|EU612446|2003,0.0248849
HXB2,B|-|EU612452|2003,0.0248648
HXB2,B|-|EU612461|2003,0.0177695
HXB2,B|-|EU612480|2003,0.019786
HXB2,B|-|EU612498|2003,0.0239051
HXB2,B|-|EU612503|2003,0.0204251
HXB2,B|-|EU612504|2003,0.0241101
HXB2,B|-|EU612521|2003,0.0221422
HXB2,B|-|EU612524|2003,0.0247213
HXB2,B|-|EU612530|2003,0.0246736
HXB2,B|-|EU612532|2003,0.0229929
HXB2,B|-|EU612558|2003,0.0239242
HXB2,B|-|EU612568|2003,0.023999
HXB2,B|-|EU612575|2003,0.0135449
HXB2,B|-|EU612587|2003,0.0204459
HXB2,B|-|EU612592|2003,0.0222008
HXB2,B|-|EU612614|2003,0.0229949
HXB2,B|-|EU612621|2003,0.0249502
HXB2,B|-|EU612639|2003,0.0179254
HXB2,B|-|EU612653|2003,0.0249782
HXB2,B|-|EU612656|2003,0.0240809
HXB2,B|-|EU612660|2003,0.0247383
HXB2,B|-|EU612676|2003,0.0187922
HXB2,B|-|EU612688|2003,0.0248762
HXB2,B|-|EU612693|2003,0.0169296
HXB2,B|-|EU612731|2003,0.0221864
HXB2,B|-|EU612734|2003,0.0249219
HXB2,B|-|EU612740|2003,0.0230378
HXB2,B|-|EU612741|2003,0.0221658
HXB2,B|-|EU612742|2003,0.0232239
HXB2,B|-|EU612743|2003,0.0205884
HXB2,B|-|EU612769|2003,0.0206493
HXB2,B|-|EU612809|2003,0.0241037
HXB2,B|-|EU612821|2003,0.0247032
HXB2,B|-|EU612822|2003,0.0238379
HXB2,B|-|EU612831|2003,0.0232615
HXB2,B|-|EU612858|2003,0.0153433
HXB2,B|-|EU612875|2003,0.0187111
HXB2,B|-|EU612892|2003,0.0229638
HXB2,B|-|EU612936|2003,0.0227708
HXB2,B|-|EU612939|2003,0.021233
HXB2,B|-|EU612945|2003,0.0249692
HXB2,B|-|EU612949|2003,0.0220515
HXB2,B|-|EU612966|2003,0.023065
HXB2,B|-|EU612982|2003,0.0187248
HXB2,B|-|EU612985|2003,0.0248536
HXB2,B|-|EU612989|2003,0.0196676
HXB2,B|-|EU612995|2003,0.02121
HXB2,B|-|EU613018|2003,0.023753
HXB2,B|-|EU613028|2003,0.0248563
HXB2,B|-|EU613032|2003,0.0161806
HXB2,B|-|EU613034|2003,0.0196985
HXB2,B|-|EU613053|2003,0.0195955
HXB2,B|-|EU613054|2003,0.0179375
HXB2,B|-|EU613063|2003,0.0237476
HXB2,B|-|EU613070|2003,0.0247399
HXB2,B|-|EU613072|2003,0.0212128
HXB2,B|-|EU613093|2003,0.0239827
HXB2,B|-|EU613110|2003,0.019651
HXB2,B|-|EU613124|2003,0.0206138
HXB2,B|-|EU613129|2003,0.023231
HXB2,B|-|EU613145|2003,0.0204775
HXB2,B|-|EU613151|2003,0.0187158
HXB2,B|-|EU613170|2003,0.0229131
HXB2,B|-|EU613179|2003,0.0232658
HXB2,B|-|EU613190|2003,0.0248496
HXB2,B|-|EU613191|2003,0.0205447
HXB2,B|-|EU613195|2003,0.0222306
HXB2,B|-|EU613218|2003,0.0222226
HXB2,B|-|EU613227|2003,0.0248147
HXB2,B|-|EU613229|2003,0.0238132
HXB2,B|-|EU613235|2003,0.0186134
HXB2,B|-|EU613245|2003,0.0205581
HXB2,B|-|EU613253|2003,0.0195838
HXB2,B|-|EU613274|2003,0.0246307
HXB2,B|-|EU613277|2003,0.0220572
HXB2,B|-|EU613324|2003,0.0212535
HXB2,B|-|EU613328|2003,0.0196276
HXB2,B|-|EU613345|2003,0.0187576
HXB2,B|-|EU613368|2003,0.0240927
HXB2,B|-|EU613381|2003,0.0246889
HXB2,B|-|EU613393|2003,0.0231024
HXB2,B|-|EU613419|2003,0.0197398
HXB2,B|-|EU613423|2003,0.0205003
HXB2,B|-|EU613438|2003,0.0186837
HXB2,B|-|EU613440|2003,0.0187354
HXB2,B|-|EU613451|2003,0.0240875
HXB2,B|-|EU613457|2003,0.0169915
HXB2,B|-|EU613467|2003,0.0213864
HXB2,B|-|EU613470|2003,0.0195355
HXB2,B|-|EU613473|2003,0.0232451
HXB2,B|-|EU613474|2003,0.0195898
HXB2,B|-|EU613475|2003,0.0222717
HXB2,B|-|EU613486|2003,0.0214815
HXB2,B|-|EU613488|2003,0.0197073
HXB2,B|-|EU613489|2003,0.021483
HXB2,B|-|EU613517|2003,0.0205329
HXB2,B|-|EU613518|2003,0.0240188
HXB2,B|-|EU613522|2003,0.0178614
HXB2,B|-|EU613530|2003,0.0185744
HXB2,B|-|EU613531|2003,0.0248428
